#!,Workbook:,Custom,Custom,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.969,12.04,29.89,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.953,12.04,29.89,,
nan, nan,2.929,12.08,34.97,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.921,12.02,27.63,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.937,12.05,31.02,,
nan, nan,3.001,12.02,27.63,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.07,33.28,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.969,12.05,31.58,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.985,12.04,29.89,,
nan, nan,2.993,12.04,29.89,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.913,12.03,29.32,,
nan, nan,2.993,12.03,28.19,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.985,12.03,29.32,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.969,12.04,29.89,,
nan, nan,2.985,12.03,28.19,,
nan, nan,2.921,12.07,33.84,,
nan, nan,2.937,12.06,32.71,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.961,12.03,28.76,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.929,12.07,33.28,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.969,12.04,29.89,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.961,12.06,32.15,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.993,12.03,29.32,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.913,12.06,32.15,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.977,12,25.37,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.937,12.07,33.28,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.929,12.08,34.41,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.929,12.04,30.45,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.993,12.04,29.89,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.977,12.05,31.02,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.04,30.45,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.953,12.03,29.32,,
nan, nan,2.945,12.02,27.63,,
nan, nan,2.945,12.05,31.58,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.937,12.08,34.97,,
nan, nan,2.937,12.07,33.84,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.945,12.03,28.76,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.937,12.03,29.32,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.937,12.06,32.15,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.969,11.99,24.24,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.929,12.07,33.84,,
nan, nan,2.945,12.07,33.84,,
nan, nan,2.921,12.01,25.93,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.961,12.03,29.32,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.969,12.04,29.89,,
nan, nan,2.913,12.07,33.28,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.969,12,25.37,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.953,12.04,29.89,,
nan, nan,2.913,12.05,31.58,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.985,12,25.37,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.993,12.03,28.76,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.977,12,25.37,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.945,12.04,29.89,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.08,34.41,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.969,12,24.8,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.921,12.07,33.28,,
nan, nan,2.993,12.03,28.76,,
nan, nan,2.937,12.06,32.15,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.993,12.01,26.5,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.937,12.04,30.45,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.945,12.02,27.63,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.977,12,25.37,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.945,12.07,33.28,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.921,12.07,33.84,,
nan, nan,2.945,12.05,31.58,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.985,12.03,29.32,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.961,12.01,25.93,,
nan, nan,2.961,12.06,32.15,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.985,12.06,32.15,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.929,12.05,31.02,,
nan, nan,3.001,12.01,26.5,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.993,12.03,28.76,,
nan, nan,2.985,12.03,28.19,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.929,12.07,33.28,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.937,12.04,30.45,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.961,12.08,34.41,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.945,12.03,28.76,,
nan, nan,2.993,12.01,25.93,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.961,12.04,29.89,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.985,12,25.37,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.913,12.03,28.76,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.985,12.03,29.32,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.937,12.03,29.32,,
nan, nan,2.945,12.05,31.58,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.07,33.28,,
nan, nan,2.937,12.07,33.84,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.977,11.99,23.67,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.993,12.01,26.5,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.977,12,25.37,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.985,11.94,18.02,,
nan, nan,2.977,12,25.37,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.921,12.02,27.63,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.993,12.03,28.19,,
nan, nan,2.985,12.05,31.02,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.937,12.03,29.32,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.961,12,25.37,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.921,12.08,34.97,,
nan, nan,2.985,11.99,24.24,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.953,12.02,27.63,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.985,12.05,31.58,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.993,12,24.8,,
nan, nan,2.977,12,25.37,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.993,12.02,27.63,,
nan, nan,2.929,12.02,27.06,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.977,11.99,23.67,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.913,12.06,32.15,,
nan, nan,2.937,12.02,27.06,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.904,12.06,32.15,,
nan, nan,2.993,12,24.8,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.977,12,25.37,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.945,12.06,32.15,,
nan, nan,2.904,12.03,29.32,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.961,12,25.37,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.953,12.03,28.76,,
nan, nan,2.945,12.05,31.02,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.993,12.04,29.89,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.985,12.03,29.32,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.993,12.03,28.76,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.945,12.06,32.15,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.985,12,25.37,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.913,12.03,28.19,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.969,11.98,21.98,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.953,12.03,28.76,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.913,12.06,32.71,,
nan, nan,2.969,12.04,29.89,,
nan, nan,2.961,12,24.8,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.961,12.02,27.63,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.937,12.03,29.32,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.953,12.02,27.63,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.977,12,24.8,,
nan, nan,2.985,12.03,28.76,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.913,12.05,31.02,,
nan, nan,2.913,12.06,32.15,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.977,11.99,23.67,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.985,12,25.37,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.961,12.03,28.19,,
nan, nan,2.969,12,24.8,,
nan, nan,2.961,12.05,31.02,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.977,12,25.37,,
nan, nan,2.961,12.01,25.93,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.913,12.03,29.32,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.945,12.03,28.76,,
nan, nan,2.945,12,25.37,,
nan, nan,2.977,12.04,29.89,,
nan, nan,2.969,12.03,29.32,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.953,12.01,26.5,,
nan, nan,2.913,12.06,32.15,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.961,12,25.37,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.953,12,25.37,,
nan, nan,2.977,12.06,32.15,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.03,28.19,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.961,12.01,26.5,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.921,12.01,26.5,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.961,12,25.37,,
nan, nan,2.953,12,24.8,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.913,12.05,31.58,,
nan, nan,2.921,12.07,33.84,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.945,12.03,28.19,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.961,12,25.37,,
nan, nan,2.921,12.06,32.15,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.937,11.94,16.89,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.969,12,25.37,,
nan, nan,2.977,12,24.8,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.904,12.04,29.89,,
nan, nan,2.913,12.02,27.06,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.985,12.03,28.19,,
nan, nan,2.985,11.99,23.67,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.929,12.03,28.19,,
nan, nan,2.977,12.05,31.02,,
nan, nan,2.977,11.99,24.24,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.969,12.03,28.76,,
nan, nan,2.985,12,25.37,,
nan, nan,2.993,12,25.37,,
nan, nan,2.961,12.01,25.93,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.937,12.02,27.06,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.969,12,24.8,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.961,12,25.37,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.969,12,24.8,,
nan, nan,2.969,12.05,31.58,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.961,11.99,24.24,,
nan, nan,2.977,12.03,28.19,,
nan, nan,2.953,12.01,26.5,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.929,12.05,31.58,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.937,12.02,27.06,,
nan, nan,2.937,12.03,28.19,,
nan, nan,2.937,12.03,28.19,,
nan, nan,2.945,12.03,28.76,,
nan, nan,2.937,12.03,28.76,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.929,12.06,32.15,,
nan, nan,2.929,12.03,28.76,,
nan, nan,2.953,12.02,27.63,,
nan, nan,2.969,12.02,27.63,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.969,11.99,24.24,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.937,12.02,27.63,,
nan, nan,2.937,12.05,31.02,,
nan, nan,2.937,12.03,28.19,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.913,12.08,34.41,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.969,12,25.37,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.993,12.01,26.5,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.977,12.02,27.06,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.929,12.06,32.71,,
nan, nan,2.904,12.05,31.02,,
nan, nan,2.929,12.07,33.28,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.985,12,25.37,,
nan, nan,2.969,12.02,27.06,,
nan, nan,2.977,11.97,20.85,,
nan, nan,2.993,11.97,20.85,,
nan, nan,2.929,12.03,28.19,,
nan, nan,2.953,11.99,24.24,,
nan, nan,2.993,12.02,27.63,,
nan, nan,2.985,12.02,27.63,,
nan, nan,2.969,12,25.37,,
nan, nan,2.977,12,24.8,,
nan, nan,2.969,12,24.8,,
nan, nan,2.969,12.01,26.5,,
nan, nan,2.985,12.02,27.06,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.929,12.03,29.32,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.937,12.05,31.58,,
nan, nan,2.977,12,25.37,,
nan, nan,2.969,12,25.37,,
nan, nan,2.969,12,24.8,,
nan, nan,2.985,12.01,25.93,,
nan, nan,2.969,11.98,23.11,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.921,11.95,19.15,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.977,12.01,26.5,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.961,12.05,31.02,,
nan, nan,2.913,12.02,27.06,,
nan, nan,2.921,12.04,29.89,,
nan, nan,2.937,12.03,29.32,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.921,12.06,32.71,,
nan, nan,2.969,12,25.37,,
nan, nan,2.977,12,25.37,,
nan, nan,2.977,12.03,29.32,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.921,12.05,31.02,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.937,12.04,29.89,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.993,12.05,31.02,,
nan, nan,2.977,12,24.8,,
nan, nan,2.993,12.02,27.06,,
nan, nan,2.913,12.05,31.02,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.977,11.98,23.11,,
nan, nan,2.977,12.02,27.63,,
nan, nan,2.969,12,24.8,,
nan, nan,2.929,12.02,27.06,,
nan, nan,2.913,12.03,28.76,,
nan, nan,2.913,12.01,26.5,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.921,12.05,31.58,,
nan, nan,2.961,12,24.8,,
nan, nan,2.977,12,25.37,,
nan, nan,2.961,12.02,27.06,,
nan, nan,2.977,12,25.37,,
nan, nan,2.977,12.05,31.58,,
nan, nan,2.953,12.02,27.06,,
nan, nan,2.945,12.06,32.15,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.977,12.01,25.93,,
nan, nan,2.985,11.99,24.24,,
nan, nan,2.977,12,25.37,,
nan, nan,2.969,11.98,23.11,,
nan, nan,2.977,12,25.37,,
nan, nan,2.913,12.04,29.89,,
nan, nan,2.929,11.99,24.24,,
nan, nan,2.921,12.03,29.32,,
nan, nan,2.921,12.02,27.63,,
nan, nan,2.921,12.01,26.5,,
nan, nan,2.921,12.01,26.5,,
nan, nan,2.913,12.05,31.02,,
nan, nan,2.977,12.03,28.76,,
nan, nan,2.985,12.01,26.5,,
nan, nan,2.904,12.03,28.19,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.913,12.05,31.58,,
nan, nan,2.929,12.02,27.63,,
nan, nan,2.969,12.03,28.19,,
nan, nan,2.969,12.01,25.93,,
nan, nan,2.977,12,25.37,,
nan, nan,2.961,12.01,25.93,,
nan, nan,2.969,12,25.37,,
nan, nan,2.929,12.04,29.89,,
nan, nan,2.929,12.05,31.02,,
nan, nan,2.904,12.04,29.89,,
nan, nan,2.921,12.03,28.76,,
nan, nan,2.929,11.99,24.24,,
